name_en,name_cn,hall,booth,all_booths
"XINGTAI MAIJING TECHNOLOGY CO., LTD.",邢台迈晶科技有限公司,N1,0738,[N1]0738
"LINYI LANSHENG NEW ENERGY ELECTRIC BIKE CO., LTD.",临沂揽胜新能源电动车有限公司,N1,0740,[N1]0740
"LINYI ZHONGYI TRADING CO., LTD.",临沂中义商贸有限公司,N1,0741,[N1]0741
苏州锐奥德贸易有限公司,苏州锐奥德贸易有限公司,N1,0742,[N1]0742
"DONGGUAN SHUNLIAN SPORTS GOODS CO., LTD.",东莞市顺联运动用品有限公司,N1,0746,[N1]0746
"LANGFANG KAICHAO PLASTIC PRODUCTS CO., LTD.",廊坊凯潮塑料制品有限公司,N1,0748,[N1]0748
"QINGHE COUNTY FANSHUN AUTO PARTS CO., LTD.",清河县帆顺汽车配件有限公司,N1,0749,[N1]0749
盈顺（邢台）车业有限公司,盈顺（邢台）车业有限公司,N1,0836,[N1]0836
"NINGBO MACHFALLY ELECTRIC APPLIANCE CO., LTD.",宁波麦创电器有限公司,N1,0838,[N1]0838
天津市拓宇科技有限公司,天津市拓宇科技有限公司,N1,0840,[N1]0840
东莞东祺星科技有限公司,东莞东祺星科技有限公司,N1,0846,[N1]0846
宁波炬通汽配有限公司,宁波炬通汽配有限公司,N1,0847,[N1]0847
"SHENZHEN RRJ-DISPLAY TECHNOLOGY CO., LTD.",深圳日日佳显示技术有限公司,N1,0848,[N1]0848
TINY GROUP,安徽阿蒂娜机电科技有限公司,N1,0901,[N1]0901
天津皓轮自行车有限公司,天津皓轮自行车有限公司,N1,0905,[N1]0905
CEPHAS CORP.,Cephas corp.,N1,0910,[N1]0910
"ZHEJIANG JIUZHOU NEW ENERGY TECHNOLOGY CO., LTD.",浙江九洲新能源科技有限公司,N1,0915,[N1]0915
"XIAMEN GOOSYNN TECHNOLOGY CO., LTD.",厦门毂行科技有限公司,N1,0920,[N1]0920
"BAOJI GUAN HENG TITANIUM INDUSTRY CO., LTD.",宝鸡冠恒钛业股份有限公司,N1,0923,[N1]0923
"WENZHOU NAIBAO LOCK CO., LTD.",温州耐保锁业有限公司,N1,0926,[N1]0926
"FENGYANG LS LIGHT ALLOY PRECISE FORMING CO., LTD.",凤阳爱尔思轻合金精密成型有限公司,N1,0928,[N1]0928
"YUANMAOXIN (TIANJIN) TECHNOLOGY CO., LTD.",源茂鑫（天津）科技有限公司,N1,0930,[N1]0930
"CHANGZHOU DASEN MACHINERY CO., LTD. ,JIANGSU,CHINA",常州市大森机械有限公司,N1,0933,[N1]0933
"WEIQIN OUTDOOR PRODUCTS CO., LTD.",东莞市威勤户外用品有限公司,N1,0936,[N1]0936
"JIANGSU HUYUE STANDARD PARTS CO., LTD.",江苏虎跃标准件有限公司,N1,0938,[N1]0938
"SHENZHEN PENGYIFA PRECISION MOULD CO., LTD.",深圳市鹏亿发精密模具有限公司,N1,0940,[N1]0940
"TIANJIN LINDA TECHNOLOGY CO., LTD.",天津市林达科技有限公司,N1,0942,[N1]0942
文安县聚朗科技有限公司,文安县聚朗科技有限公司,N1,0946,[N1]0946
"JINHUA YUEBU AUTOMOBILE CO., LTD.",金华悦步车业有限公司,N1,0948,[N1]0948
"FOSHAN LIFENG MOTOR MANUFACTURING CO., LTD.",佛山厉风电机制造有限公司,N1,1038,[N1]1038
"ZHONG SHAN JIYANG PHOTOELECTRIC TECHNOLOGY CO., LTD.",中山市激扬光电科技有限公司,N1,1040,[N1]1040
"SUZHOU TREE FROG SPORTS EQUIPMENT CO., LTD.",苏州绿树蛙运动器材有限责任公司,N1,1042,[N1]1042
"HANDAN BEIKE INTELLIGENT TECHNOLOGY CO., LTD.",邯郸市贝可智能科技有限公司,N1,1046,[N1]1046
"DONGGUAN YUESHUN ELECTRONIC TECHNOLOGY CO., LTD.",东莞市粤顺电子科技有限公司,N1,1049,[N1]1049
JIANGMEN SHENGTAO SPORTS EQUIPMENT COMPANY LIMITED,江门市盛韬运动器材有限公司,N1,1210,[N1]1210
"IRIDING (SHENZHEN) TECHNOLOGY CO., LTD.",骑记（深圳）科技有限公司,N1,1217,[N1]1217
"SHENZHEN VAN GOGH PRECISION TECHNOLOGY CO., LTD.",深圳市凡高精密科技有限公司,N1,1220,[N1]1220
"LIANYUNGANG YIGIPAO OUTDOOR PRODUCTS CO., LTD.",连云港一骑跑户外用品有限公司,N1,1223,[N1]1223
"XINGTAI XIDENGHUI SADDLE CO., LTD.",邢台喜登辉鞍座有限公司,N1,1226,"[N1]1226,1532"
东莞市超光速科技有限公司,东莞市超光速科技有限公司,N1,1228,[N1]1228
"HEBEI LEHECHUANG CHILDREN'S PRODUCTS CO., LTD.",河北乐合创儿童用品有限公司,N1,1230,[N1]1230
"WUXI BENJU ELECTRONIC PRODUCTS CO., LTD.",无锡德睿聚电子科技有限公司,N1,1232,[N1]1232
"JINHUA KINGPLAY SCIENCE AND TECHNOLOGY CO., LTD.",金华市金雷科技有限公司,N1,1233,[N1]1233
"PINGXIANG LVJUN BICYCLE CO., LTD.",平乡县绿骏自行车有限公司,N1,1236,[N1]1236
"HUIZHOU EVIC ELECTRONIC CO., LTD.",惠州市亿瑞科电子有限公司,N1,1238,[N1]1238
"YIWU MEILONG SPORTS GOODS CO., LTD.",义乌美龙体育用品有限公司,N1,1240,"[N1]1240,1048"
"DONGGUAN ZHONGDA SENSING TECHNOLOGY CO., LTD.",东莞众达传感科技有限公司,N1,1242,[N1]1242
河东区友成电动车厂,河东区友成电动车厂,N1,1243,[N1]1243
"JIEYANG&nbsp;TIEQI&nbsp;MOTORCYCLE&nbsp;ACCESSORIES&nbsp;TRADING&nbsp;CO., LTD.",揭阳市铁骑摩托车配件贸易有限公司,N1,1244,[N1]1244
台州烨君机车部件有限公司,台州烨君机车部件有限公司,N1,1246,[N1]1246
"XINGTAI LAISEN BICYCLE PARTS CO., LTD.",邢台市莱森自行车零件有限公司,N1,1247,[N1]1247
东莞市精聚五金制品有限公司,东莞市精聚五金制品有限公司,N1,1248,[N1]1248
"DONGGUAN YUFENG TECHNOLOGY CO., LTD.",东莞市驭峰科技有限公司,N1,1249,[N1]1249
COLNAGO ERNESTO E C. SRL,Colnago Ernesto E C. SRL,N1,1301,[N1]1301
无锡岚途车业有限公司,无锡岚途车业有限公司,N1,1315,[N1]1315
"CHANGZHOU KERUIQI SPORTS GOODS CO., LTD.",常州科锐奇体育用品有限公司,N1,1323,[N1]1323
"XINGTAI SHI SUTI BICYCLE CO., LTD.",邢台市速缇自行车有限公司,N1,1330,[N1]1330
"SHANDONG CHAOWEI YUANLI ENERGY CO., LTD.",山东超威原力能源有限公司,N1,1333,[N1]1333
"GUANGDONG COBOST TECHNOLOGY CO., LTD.",广东可波斯特科技有限公司,N1,1336,[N1]1336
福州利菱橡塑有限公司,福州利菱橡塑有限公司,N1,1338,[N1]1338
"YONGKANG TOMI INDUSTRY AND TRADE CO., LTD.",永康市托米工贸有限公司,N1,1340,[N1]1340
"SHANGHAIZICHENGARMENTCO., LTD.",上海梓辰服饰有限公司,N1,1342,[N1]1342
"WENZHOU XINWEILMPORT AND EXPORTCO., LTD.",温州兴远户外用品有限公司,N1,1344,[N1]1344
"GUANGZHOU 621 APPAREL CO., LTD.",广州六二一服饰有限公司,N1,1346,[N1]1346
"YONGKANG TONGBO TECHNOLOGY CO., LTD.",永康市童博科技有限公司,N1,1347,[N1]1347
"HEBEI MINGWO MACHINERY MANUFACTURING CO., LTD.",河北铭沃机械制造有限公司,N1,1349,[N1]1349
EURO-CYCLES SA,EURO-CYCLES,N1,1505,[N1]1505
ALLEN.BIKE,ALLEN.BIKE,N1,1510,[N1]1510
BANANA GROUP LIMITED,Banana Group Limited,N1,1512,[N1]1512
"SHANDONG CHAOWEI FUSHIDA NEW ENERGY TECHNOLOGY CO., LTD.",山东超威富士达新能源科技有限公司,N1,1515,[N1]1515
"GUANGDONG DEXINGHAO BICYCLE CO., LTD.",广东德幸好自行车有限公司,N1,1517,[N1]1517
"GUANGZHOU KONGLI FORMULA SPORTS DEVELOPMENT CO., LTD.",广州空力公式体育发展有限公司,N1,1520,[N1]1520
"DONGGUAN OUYI INDUSTRIAL CO., LTD.",东莞市欧艺标牌有限公司,N1,1523,[N1]1523
"JIANXIKA (TIANJIN) INTELLIGENT TECHNOLOGY CO., LTD.",简西卡（天津）智能科技有限公司,N1,1526,[N1]1526
"ANHUI HONGGUANG ELECTRONICS CO., LTD.",天长市宏光电子有限责任公司,N1,1528,[N1]1528
"NINGBO CHUANGHONYI BEARING CO., LTD.",宁波庄宏亿轴承有限公司,N1,1530,[N1]1530
"LINYI YUNHONG CAR INDUSTRY CO., LTD.",临沂云鸿车业有限公司,N1,1533,[N1]1533
"NINGBO SHILONG BEARING CO., LTD.",宁波实隆轴承有限公司,N1,1536,[N1]1536
"DONGGUAN CHAMRIDER TECHNOLOGY CO., LTD.",东莞市创易达科技有限公司,N1,1538,[N1]1538
HENGKUAN BICYCLE ACCESSORIES FACTORY,河北省恒宽自行车配件厂,N1,1540,[N1]1540
"WENZHOU YAQI TECHNOLOGY CO., LTD.",温州雅琪科技有限公司,N1,1541,[N1]1541
"XIAMEN KEET SPORTS TECHNOLOGY CO., LTD.",厦门科伊特运动科技有限公司,N1,1542,[N1]1542
"HUBO SPORTS PRODUCTS CO., LTD.",广东钜保运动用品有限公司,N1,1543,[N1]1543
PINGXIANG COUNTY YUETU BICYCLE PARTS FACTORY,平乡县悦途自行车配件厂,N1,1544,[N1]1544
"XINGTAI SIMOER STEEL BALL CO., LTD.",邢台丝摩尔钢球有限公司,N1,1546,[N1]1546
"CHANGZHOU FOUND ENVIRONMENTAL TECHNOLOGY CO., LTD.",常州方德环境科技有限公司,N1,1548,[N1]1548
"NINGBO JINTA IMPORT AND EXPORT CO., LTD.",宁波金达进出口有限公司,N1,1623,[N1]1623
"CIXI BANMA IMPORT AND EXPORT CO., LTD.",慈溪市斑马进出口有限公司,N1,1626,[N1]1626
"TIANJIN SHENGKUO TRADING CO., LTD.",天津市盛阔商贸有限公司,N1,1628,[N1]1628
"JIANG DING TECHNOLOGIES (HUIZHOU) CO., LTD.",将顶科技（惠州）有限公司,N1,1632,[N1]1632
"NANTONG ZOMART SPORTS TECHNOLOGY CO., LTD.",南通卓玛特运动科技有限公司,N1,1636,[N1]1636
深圳市几乐创新科技有限公司,深圳市几乐创新科技有限公司,N1,1638,[N1]1638
"XINGTAI HANTES VEHICLE INDUSTRY CO., LTD.",邢台翰特斯车业有限公司,N1,1640,[N1]1640
"GHENGFENG SHOCK-ABSORBING SPORTS EQUIPMENT CO., LTD.",东莞市恒峰避震运动器材有限公司,N1,1642,[N1]1642
"FOSHAN SHUNDE GUANYUDA POWER SUPPLY CO., LTD.",佛山市顺德区冠宇达电源有限公司,N1,1643,[N1]1643
SHENGYOUBEI,邢台圣优贝车业有限公司,N1,1644,[N1]1644
"XINGTAI MAOZHOU TECHNOLOGY CO., LTD.",邢台茂洲科技有限公司,N1,1646,[N1]1646
"QUANZHOU LEYI OUTDOOR PRODUCTS CO., LTD.",泉州市乐益户外用品有限公司,N1,1647,[N1]1647
常州海恒电子料技有限公司,常州海恒电子料技有限公司,N1,1649,[N1]1649
"GUANGZHOU SAIJING TRADING CO., LTD.",广州赛竞贸易有限公司,N1,1701,[N1]1701
BUILDVIEW LIMITED,创文集团有限公司,N1,1704,[N1]1704
RIDUCK INC.,Riduck Inc.,N1,1706,[N1]1706
"MONOERIC INTERNATIONAL CO., LTD.",扬均企业股份有限公司,N1,1708,[N1]1708
LI YI DA LTD.,利易达有限公司,N1,1709,[N1]1709
VITTORIA SOURCING ASIA,VITTORIA SOURCING ASIA,N1,1711,[N1]1711
"SHENZHEN HUILI PRECISION HARDWARE PRODUCTS CO., LTD.",深圳市辉利精工五金制品有限公司,N1,1713,[N1]1713
文安县冠亚五金制品厂,文安县冠亚五金制品厂,N1,1714,[N1]1714
"XINGTAI SHUANGYI CAR INDUSTRY CO., LTD.",邢台双艺车业有限公司,N1,1715,[N1]1715
"SHENZHEN MAHIM SPORTS TECHNOLOGY CO., LTD.",深圳玛希姆运动科技有限公司,N1,1716,[N1]1716
"CHANGZHOU SUTE BEARING MANUFACTURE CO., LTD.",常州苏特轴承制造有限公司,N1,1717,[N1]1717
"CHANGZHOU JIELING BEARING CO., LTD.",常州市杰灵轴承有限公司,N1,1718,[N1]1718
"XI'AN TITAN CYCLES CO., LTD.",西安尼泰工贸有限公司,N1,1719,[N1]1719
"XINGTAI SPORK SPORTING GOODS CO., LTD.",邢台斯伯克体育用品有限公司,N1,1720,[N1]1720
"AOSI STAR (TIANJIN) TECHNOLOGY CO., LTD.",奥斯之星（天津）科技有限公司,N1,1721,[N1]1721
"GUANGZONG COUNTY AOQI TIRE MANUFACTURING CO., LTD.",广宗县澳奇轮胎制造有限公司,N1,1723,[N1]1723
昆山市宝佳隆机械设备有限公司,昆山市宝佳隆机械设备有限公司,N1,1724,[N1]1724
"ZHEJIANG SANJIU TOOLS CO., LTD.",永康三久工具有限公司,N1,1725,[N1]1725
厦门博新特复材科技有限公司,厦门博新特复材科技有限公司,N1,1726,[N1]1726
"TELI NEW ENERGY (HUIZHOU) CO., LTD.",特力新能源（惠州）有限公司,N1,1727,[N1]1727
"TIANJIN ZHENMA TECHNOLOGY CO., LTD.",天津真玛科技有限公司,N1,1728,[N1]1728
"CHANGDE HONGYUANLI ELECTRONICS TECHNOLOGY CO., LTD.",常德市红源利电子科技有限公司,N1,1729,[N1]1729
ANCHANG WALL TECHNOLOGY,天津安昌华尔科技有限公司,N1,1730,[N1]1730
"DONGGUAN CYS SPORTS GOODS CO., LTD.",东莞市春源尚运动用品有限公司,N1,1731,[N1]1731
"NINGHAI JIEBO ALUMINIUM CO., LTD.",宁海县杰波铝业有限公司,N1,1732,[N1]1732
"WENZHOU HONGCHENG LOCK CO., LTD.",温州红成锁业有限公司,N1,1733,[N1]1733
"HEBEI TONGLE BICYCLE CO., LTD.",河北童乐自行车有限公司,N1,1734,[N1]1734
"DONGGUAN YONGBAO SPORTS GOODS CO., LTD.",东莞市永宝运动用品有限公司,N1,1736,[N1]1736
"EYESCARE OPTICAL CO., LTD.",艾视科（厦门）光学有限公司,N1,1801,[N1]1801
"HUZHOU WUXING HENGYU GLOVE CO., LTD.",湖州吴兴恒裕手套有限公司,N1,1804,[N1]1804
安徽欣越电子有限公司,安徽欣越电子有限公司,N1,1805,[N1]1805
"DONGGUAN MEICHENG SPORTS GOODS CO., LTD.",东莞市美成运动用品有限公司,N1,1806,[N1]1806
"HUZHOU RUIBANG GLOVE CO., LTD.",湖州瑞邦手套有限公司,N1,1807,[N1]1807
CIXISHI JINGNIU CHEZHOU PEIJIANCHANG,慈溪市金牛车轴配件厂,N1,1808,[N1]1808
"NINGBO MUPIN ELECTRICAL APPLIANCE TECHNOLOGY CO., LTD.",宁波慕品电器科技有限公司,N1,1811,[N1]1811
"SHANGHAI LUNJINGHE TECHNOLOGY CO., LTD.",上海伦景和科技有限公司,N1,1812,[N1]1812
"DONGGUAN ZITENG SPORTS PRODUCTS CO., LTD.",东莞市紫藤运动用品有限公司,N1,1813,[N1]1813
GO COOL,果壳造物（苏州）材料科技有限公司,N1,1814,[N1]1814
"SICHUAN XINGGUANG INTELLIGENT ELECTRONICS CO., LTD.",四川星光智能电子有限公司,N1,1816,[N1]1816
"GUANGZHOU BAOLAY GLASSES TECHNOLOGY CO., LTD.",广州宝来眼镜科技有限公司,N1,1817,[N1]1817
FOX SHIELD,福建泉州星骑科技有限公司,N1,1818,[N1]1818
"SHENZHEN WEITEBAO TRADING CO., LTD.",深圳威特豹贸易有限公司,W1,0001,[W1]0001
"XIAMEN BAIYEXING OUTDOOR PRODUCTS CO., LTD.",厦门佰业兴户外用品有限公司,W1,0005,[W1]0005
"WUHAN GRANDPINE TRADING CO., LTD. / SHENZHEN SINOPINE TRADING CO., LTD.",武汉金松源商贸有限公司,W1,0007,[W1]0007
"SENICX TECHNOLOGY (SHANGHAI) CO., LTD.",驭勇科技（上海）有限公司,W1,0009,[W1]0009
"YANTAI CHANGHONG PLASTIC PRODUCTS CO., LTD.",烟台长虹塑料制品有限公司,W1,0011,[W1]0011
"TIANJIN HYSIN ACHIEVEMENT TECHNOLOGIES CO., LTD.",天津华信常阳科技有限公司,W1,0013,[W1]0013
"CHONGQING HUAJIE BICYCLE CO., LTD.",禾诘企业有限公司/重庆华诘自行车有限公司,W1,0017,[W1]0017
"HUIZHOU SHUNLI SPORTS GOODS CO., LTD.",惠州市顺利体育用品有限公司,W1,0021,[W1]0021
AMAZING INDUSTRIES,AMAZING INDUSTRIES,W1,0023,[W1]0023
珠海市铭庆发展有限公司,珠海市铭庆发展有限公司,W1,0025,[W1]0025
APRO,野宝科技,W1,0027,[W1]0027
"JIANGXI MOLICSYN BICYCLE CO., LTD.",江西魔立刻自行车有限公司,W1,0029,[W1]0029
ASIA BICYCLE TRADING COMPANY,台湾恺拓有限公司,W1,0031,[W1]0031
SHIMANO (SHANGHAI) SALES CORPORATION,禧玛诺（上海）贸易有限公司,W1,0105,[W1]0105
"YIWU ROCK SPORTING GOODS CO., LTD.",义乌洛克体育用品有限公司,W1,0111,[W1]0111
S-PARTS,西安本物商贸有限公司,W1,0115,[W1]0115
"LIANYUNGANG SHENYING CARBON BIKE CO., LTD.",连云港神鹰碳纤维自行车有限公司,W1,0118,[W1]0118
"TIANJIN FUSHENGDA SPORTS &amp; LEISURE EQUIPMENT CO., LTD.",天津福盛达运动器材有限公司,W1,0121,[W1]0121
"GATES TRADE (SHANGHAI) CO., LTD.",盖茨贸易（上海）有限公司,W1,0126,[W1]0126
"SHANGHAI FUJIE SPORTS CO., LTD.",上海富杰实业有限公司,W1,0131,[W1]0131
"HUIZHOU PMT SPORTS GOODS CO., LTD.",惠州市品美特运动用品有限公司,W1,0133,[W1]0133
"TIANJIN MARUISHI BICYCLE CO., LTD.",天津玛瑞仕自行车有限公司,W1,0136,[W1]0136
"TAIWAN BICYCLE INTELLIGENT CO., LTD.",特购国际贸易有限公司,W1,0138,[W1]0138
SANTIC INTERNATIONAL GMBH,厦门森地客户外用品有限公司,W1,0142,[W1]0142
COLMAX INTERNATIONAL LIMITED TAIWAN BRANCH (H.K.),香港商歌美斯国际股份有限公司台湾分公司,W1,0145,[W1]0145
"GUANGZHOU TRINX SPORTS TECHNOLOGY CO., LTD.",广州市千里达运动科技有限公司,W1,0201,[W1]0201
"SHENZHEN SUBITE BICYCLE INDUSTRY DEVELOPMENT CO., LTD.",深圳市速比特车业发展有限公司,W1,0315,[W1]0315
厦门银贝斯体育用品有限公司,厦门银贝斯体育用品有限公司,W1,0318,[W1]0318
"HANGZHOU YONGHUA BICYCLE CO., LTD.",杭州勇华车业有限公司,W1,0326,[W1]0326
RETYRE AS,reTyre AS,W1,0331,[W1]0331
"JIRE (WENZHOU) COMMERCIAL AND TRADING CO., LTD.",吉热（温州）商贸有限公司,W1,0333,[W1]0333
"CHENG SHIN RUBBER IND. CO., LTD.",正新橡胶工业股份公司,W1,0336,[W1]0336
YUANDONGLANJIAN,天津市远东蓝剑科技有限公司,W1,0342,[W1]0342
SOVEREIGN EXPORTS,SOVEREIGN EXPORTS,W1,0345,[W1]0345
宁波百琦自行车有限公司,宁波百琦自行车有限公司,W1,0505,[W1]0505
"SHANGHAI DIDONG SPORTS GOODS CO., LTD.",上海迪动体育用品有限公司,W1,0511,[W1]0511
"ROTOR COMPONENTES TECNOLOGICOS, SL","ROTOR COMPONENTES TECNOLOGICOS, SL",W1,0513,[W1]0513
"XIAMEN HONGJIWEIYE INDUSTRIAL CO., LTD.",厦门鸿基伟业复材科技股份有限公司,W1,0515,[W1]0515
"HANGZHOU JIUQI CULTURE AND SPORTS CO., LTD.",杭州九骑文化体育有限公司,W1,0521,[W1]0521
ARMOR MANUFACTURING CORPORATION,铁甲工业股份有限公司,W1,0526,[W1]0526
"SHANDONG TAISHAN RUIBAO COMPOSITE MATERIAL CO., LTD.",山东泰山瑞豹复合材料有限公司,W1,0531,[W1]0531
"SHENZHEN NEW CANGHAI MACHINERY CO., LTD.",深圳市新沧海机械有限公司,W1,0536,[W1]0536
"KUNSHAN CITY SANHAL ELECTRICAL CO., LTD.",昆山市三海机电有限公司,W1,0539,[W1]0539
HARTEX RUBBER PRIVATE LIMITED,HARTEX RUBBER PRIVATE LIMITED,W1,0542,[W1]0542
SPEEDWAYS TYRE LTD.,SPEEDWAYS TYRE LTD,W1,0545,[W1]0545
RALSON (INDIA) LIMITED,RALSON（INDIA）LIMITED,W1,0713,[W1]0713
"TIANJIN BORUITE BICYCLE CO., LTD.",天津市博瑞特自行车有限公司,W1,0715,[W1]0715
MICROSHIFT,台湾微转股份有限公司,W1,0736,[W1]0736
"CHING TONG SHAN ENTERPRISE (HUIZHOU) CO., LTD.",金同山车业（惠州）有限公司,W1,0738,[W1]0738
"XM RUDY SPORTING GOODS CO., LTD.",厦门陆迪体育用品有限公司,W1,0743,[W1]0743
"SHENZHEN JUCHUANG BICYCLE CO., LTD.",深圳市聚创车业有限公司,W1,0745,[W1]0745
"ALTALIST CO., LTD.",至高株式会社,W1,0901,[W1]0901
"HOLLAND MECHANICS CHINA S.E.M CO., LTD.",荷兰机械（中国）专用设备制造有限公司,W1,0905,[W1]0905
SELLEROYAL GROUP,赛勒罗亚车业（中国）有限公司,W1,0911,[W1]0911
"CHENGSHIN RUBBERIND.,LTD.",厦门正新橡胶工业有限公司,W1,0915,[W1]0915
"SHENZHEN CHUANG XIN WEI BICYCLE CO., LTD.",深圳市创新维自行车有限公司,W1,0921,[W1]0921
"S-RIDE BICYCLE COMPONENTS (FOSHAN) CO., LTD.",速瑞达自行车零件（佛山）有限公司,W1,0926,[W1]0926
"FOREVER NEW ENERGY TECHNOLOGY (TIANJIN) CO., LTD.",永久新能源科技（天津）有限公司,W1,0931,[W1]0931
"JIANGSU QYH CARBON TECH CO., LTD.",江苏祺洋航碳纤科技有限公司,W1,0936,[W1]0936
"SHENZHEN MINJUN ELECTRONIC TECHNOLOGY CO., LTD.",深圳市旻君电子科技有限公司,W1,0938,[W1]0938
"JODDY INDUSTRIES CO., LTD.",南京锦泰行运动车有限公司,W1,0942,[W1]0942
"KUNSHAN TIBO SPORTS CO., LTD.",昆山拓步户外运动用品有限公司,W1,0945,[W1]0945
"KARASAWA TRAFFIC EQUIPMENT (TAI ZHOU) CO., LTD.",唐泽交通器材（泰州）有限公司,W1,1105,[W1]1105
"NINGBO C.STAR TECHNOLOGY CO., LTD. / NINGBO POWER BICYCLE COMPONENTS CO., LTD.",宁波彰星智能科技有限公司/宁波力盟机械有限公司,W1,1111,"[W1]1111,[E2]0726"
"NINGBO C.STAR TECHNOLOGY CO., LTD. / NINGBO POWER BICYCLE COMPONENTS CO., LTD.",宁波彰星智能科技有限公司/宁波力盟机械有限公司,E2,0726,"[W1]1111,[E2]0726"
"SATE-LITE (FOSHAN) PLASTICS CO., LTD.",赛特莱特（佛山）塑胶制品有限公司,W1,1113,[W1]1113
"SHENZHEN JIANKUN SPORTING GOODS CO., LTD.",深圳市健坤运动器材有限公司,W1,1121,[W1]1121
FSA S.R.L.,FSA S.R.L.,W1,1126,[W1]1126
AVON CYCLES LTD.,AVON CYCLES LTD,W1,1131,[W1]1131
SOLEHRE BROTHERS INDUSTRIES,SOLEHRE BROTHERS INDUSTRIES,W1,1133,[W1]1133
"GUANGZHOU PARTNER SUSPENSION FORK INDUSTRY CO., LTD.",广州市完美车业有限公司,W1,1136,[W1]1136
GUANGSHI (CHANGZHOU) INFORMATION TECHNOLOGE LTD.,广世（常州）信息科技有限公司,W1,1138,[W1]1138
RANGPUR METAL INDUSTRIES LIMITED,RANGPUR METAL INDUSTRIES LIMITED,W1,1142,[W1]1142
"TIANJIN NEWSPEED CYCLE CO., LTD.",天津新速度自行车有限公司,W1,1145,[W1]1145
"MAGURA (SHANGHAI) CO., LTD.",玛古拉商贸（上海）有限公司,W1,1301,[W1]1301
迪脉（上海）企业管理有限公司,迪脉（上海）企业管理有限公司,W1,1305,[W1]1305
"DDK GROUP CO., LTD. TAIWAN BRANCH (CAYMAN)",英属开曼群岛商锋明国际股份有限公司台湾分公司,W1,1311,[W1]1311
厦门途酷斯体育用品有限公司,厦门途酷斯体育用品有限公司,W1,1312,[W1]1312
"YOUNG SING BALL BEARING CO., LTD.",永兴轴承有限公司,W1,1313,[W1]1313
"SENSAH SMART SPORT EQUIPMENTS CO., LTD.",广东顺德顺泰智能运动器材有限公司,W1,1315,[W1]1315
"NINGBO TOPRIGHT LEISURE PRODUCTS CO., LTD.",宁波途锐达休闲用品有限公司,W1,1321,[W1]1321
SHENZHEN JIAWO BICYCLE FACTORY,深圳市佳沃自行车厂,W1,1326,[W1]1326
东莞市骏奔五金机械有限公司,东莞市骏奔五金机械有限公司,W1,1331,[W1]1331
"TIANJIN JIABAO ELECTRIC BICYCLE CO., LTD.",天津市佳宝电动自行车有限公司,W1,1333,"[W1]1333,1721,[W2]0736"
"TIANJIN JIABAO ELECTRIC BICYCLE CO., LTD.",天津市佳宝电动自行车有限公司,W2,0736,"[W1]1333,1721,[W2]0736"
"TENVELS (XINGTAI) BICYCLE TECHNOLOGY CO., LTD.",探为来（邢台）自行车科技有限公司,W1,1336,"[W1]1336,[E1]1142"
"TENVELS (XINGTAI) BICYCLE TECHNOLOGY CO., LTD.",探为来（邢台）自行车科技有限公司,E1,1142,"[W1]1336,[E1]1142"
HEMC INTERNATIONAL LIMITED,谷圍有限公司,W1,1338,[W1]1338
"TAICANG KINIGFORCE CHINA CO., LTD.",太仓劲力商贸有限公司,W1,1342,[W1]1342
"XINGTAI TIANZHENG BICYCLE CO., LTD.",邢台天正自行车有限公司,W1,1345,[W1]1345
"XIAMEN KOMCAS SPORTS CO., LTD.",厦门康卡斯体育有限公司,W1,1511,[W1]1511
"WENZHOU LIBANG ENTERPRISE CO., LTD.",温州力邦企业有限公司,W1,1513,[W1]1513
"HUIZHOU MOTACHIE BICYCLE CO., LTD.",惠州市朦太奇自行车有限公司,W1,1515,[W1]1515
"XIAMEN APEX TECHNOLOGY CO., LTD.",厦门纬衡科技有限公司,W1,1518,[W1]1518
"TIANJIN WEIWANGDA TECHNOLOGY DEVELOPMENT CO., LTD.",天津市伟旺达科技发展有限公司,W1,1519,"[W1]1519,[N1]1215"
"TIANJIN WEIWANGDA TECHNOLOGY DEVELOPMENT CO., LTD.",天津市伟旺达科技发展有限公司,N1,1215,"[W1]1519,[N1]1215"
"SHENZHEN GBC UNITED ENTERPRISES CO., LTD.",深圳新益瑞企业管理有限公司,W1,1526,[W1]1526
PACIFIC CYCLES. INC,太平洋自行车股份有限公司/上海市鸿太贸易有限公司,W1,1531,[W1]1531
"TIANJIN QFAMS BICYCLE CO., LTD.",天津市全福车业有限公司,W1,1536,[W1]1536
杭州海美特商贸有限公司,杭州海美特商贸有限公司,W1,1538,[W1]1538
MOON SPORT LTD.,Moon Sport Ltd,W1,1542,[W1]1542
DOLOMITI PADS SRL,DOLOMITI PADS SRL,W1,1543,[W1]1543
"ZUATU CYCLING INTERNATIONAL D.O.O.,","Zuatu cycling international d.o.o.,",W1,1544,[W1]1544
"FUJIAN CARBON WHEEL SPORTS GOODS CO., LTD.",福建碳轮体育用品有限公司,W1,1545,[W1]1545
"VIETNAM-SINGAPORE INDUSTRIAL PARK J.V. CO., LTD.",越南-新加坡工业园区集团,W1,1700,[W1]1700
"SALLOY BIKE (KUNSHAN) CO., LTD. / SALLOY (TIANJIN) CO., LTD.",昆山顶亨自行车配件有限公司/天津市顶佑商贸有限公司,W1,1701,[W1]1701
"SHENZHEN XINJIE LEOPARD CAR CO., LTD.",深圳市鑫杰豹车业有限公司,W1,1709,[W1]1709
